total_pnl_bps,ann_return_pct,sharpe,max_dd_bps,win_rate,n_trades,time_in_mkt_pct,n_bars,pnl_per_trade,T_open,T_close,T_flip,fee_rt,max_hold
-7660.21520412421,-269.47026418812976,-21.814892546315292,7676.101864055993,0.4429347826086957,1584,17.73351538029074,12451,-4.835994447048113,1.0,0.5,1.5,6.3,5
-7602.154062776325,-267.4277953173264,-21.615847236395172,7618.040722708125,0.4435920577617328,1582,17.797767247610633,12451,-4.805407119327639,1.0,0.5,1.5,6.3,10
-7602.154062776325,-267.4277953173264,-21.615847236395172,7618.040722708125,0.4435920577617328,1582,17.797767247610633,12451,-4.805407119327639,1.0,0.5,1.5,6.3,20
-7602.154062776325,-267.4277953173264,-21.615847236395172,7618.040722708125,0.4435920577617328,1582,17.797767247610633,12451,-4.805407119327639,1.0,0.5,1.5,6.3,30
-8769.01520412421,-308.47551677828324,-24.842821212862045,8775.451864056347,0.4316123188405797,1584,17.73351538029074,12451,-5.535994447048113,1.0,0.5,1.5,7.0,5
-8709.554062776326,-306.3837988511791,-24.636341536680256,8715.990722708462,0.4323104693140794,1582,17.797767247610633,12451,-5.505407119327639,1.0,0.5,1.5,7.0,10
-8709.554062776326,-306.3837988511791,-24.636341536680256,8715.990722708462,0.4323104693140794,1582,17.797767247610633,12451,-5.505407119327639,1.0,0.5,1.5,7.0,20
-8709.554062776326,-306.3837988511791,-24.636341536680256,8715.990722708462,0.4323104693140794,1582,17.797767247610633,12451,-5.505407119327639,1.0,0.5,1.5,7.0,30
-11937.01520412421,-419.919095607293,-33.20707252044871,11932.950372748135,0.40353260869565216,1584,17.73351538029074,12451,-7.535994447048113,1.0,0.5,1.5,9.0,5
-11873.554062776326,-417.68666609075825,-32.98148526640624,11869.48923140025,0.4043321299638989,1582,17.797767247610633,12451,-7.505407119327639,1.0,0.5,1.5,9.0,10
-11873.554062776326,-417.68666609075825,-32.98148526640624,11869.48923140025,0.4043321299638989,1582,17.797767247610633,12451,-7.505407119327639,1.0,0.5,1.5,9.0,20
-11873.554062776326,-417.68666609075825,-32.98148526640624,11869.48923140025,0.4043321299638989,1582,17.797767247610633,12451,-7.505407119327639,1.0,0.5,1.5,9.0,30
