total_pnl_bps,ann_return_pct,sharpe,max_dd_bps,win_rate,n_trades,time_in_mkt_pct,n_bars,pnl_per_trade,T_open,T_close,T_flip,fee_rt,max_hold
-1954.1637105874374,-68.74337043107361,-3.0432739265980135,2417.0597520449187,0.4991092947710364,3277,76.64444622921853,12451,-0.5963270401548482,0.3,-0.3,0.8,1.7,20
-4083.0606056359247,-143.63348689009197,-6.808780100969251,4216.855160603358,0.4970478370888059,3984,66.65328086097502,12451,-1.0248646098483747,0.3,-0.3,0.8,2.0,3
-3513.4691286645248,-123.59645637740438,-5.601886327504842,3567.9111036713584,0.495963728851045,3574,72.62870452172517,12451,-0.9830635502698726,0.3,-0.3,0.8,2.0,5
-3212.985253072635,-113.02606544420641,-5.015948876292618,3442.382955379144,0.49414124353425526,3317,76.08224239016947,12451,-0.9686419213363385,0.3,-0.3,0.8,2.0,10
-2937.113710587437,-103.32148463876776,-4.572244441393086,3128.3423153809854,0.49596562925704707,3277,76.64444622921853,12451,-0.8962812665814577,0.3,-0.3,0.8,2.0,20
-8066.560605635925,-283.76464101425876,-13.42573007241535,8089.834502687736,0.482106277864803,3984,66.65328086097502,12451,-2.0247391078403427,0.3,-0.3,0.8,3.0,3
-7086.969128664525,-249.3046725849379,-11.275610080198657,7110.243025716336,0.4825832135353312,3574,72.62870452172517,12451,-1.982923650997349,0.3,-0.3,0.8,3.0,5
-6529.485253072635,-229.69356203082597,-10.174107094534445,6552.759150124446,0.48200147788451386,3317,76.08224239016947,12451,-1.9684911827171043,0.3,-0.3,0.8,3.0,10
-6213.613710587437,-218.58186533108164,-9.654102397394228,6236.887607639248,0.48391491145342136,3277,76.64444622921853,12451,-1.89612868800349,0.3,-0.3,0.8,3.0,20
-9659.960605635924,-339.8171026639254,-16.060953528918745,9683.034502687382,0.47656344137847934,3984,66.65328086097502,12451,-2.4246889070371296,0.3,-0.3,0.8,3.4,3
-8516.369128664526,-299.5879590679514,-13.534723753271974,8539.443025715653,0.4774964060599359,3574,72.62870452172517,12451,-2.3828676912883395,0.3,-0.3,0.8,3.4,5
-7856.085253072635,-276.3605606654738,-12.228605437910975,7879.159150123805,0.4775678243428692,3317,76.08224239016947,12451,-2.368430887269411,0.3,-0.3,0.8,3.4,10
-7524.213710587437,-264.6860176080072,-11.678229020019408,7547.287607638647,0.4795137797338363,3277,76.64444622921853,12451,-2.296067656572303,0.3,-0.3,0.8,3.4,20
4679.474426195899,164.61407105242984,8.113988275784793,446.65984703600407,0.5288210745957225,4359,61.58541482611838,12451,1.073520171185111,0.3,0.0,0.8,0.0,3
4698.806985567848,165.29414984167676,7.928521326613709,350.48657244443893,0.5278672281397077,4118,64.846197092603,12451,1.1410410358348344,0.3,0.0,0.8,0.0,5
4839.423693753721,170.24074996900887,8.084328298472785,347.64066269248724,0.5278724440116845,4044,65.98666773753112,12451,1.1966923080498815,0.3,0.0,0.8,0.0,10
4863.243417121412,171.07867775272496,8.123141621340226,347.64066269248724,0.5279737290197032,4042,66.03485663802104,12451,1.2031774906287511,0.3,0.0,0.8,0.0,20
2500.2244261958986,87.95263823578857,4.335421341352675,490.15984703600407,0.5212571726656233,4359,61.58541482611838,12451,0.5735775237889191,0.3,0.0,0.8,0.5,3
2640.0569855678477,92.8716536566314,4.454350528886983,429.58629782218486,0.5213029477334654,4118,64.846197092603,12451,0.641101744916913,0.3,0.0,0.8,0.5,5
2817.6736937537207,99.11983598619626,4.7065593210221595,385.79009307175875,0.5214216163583252,4044,65.98666773753112,12451,0.6967541280300991,0.3,0.0,0.8,0.5,10
2842.4934171214118,99.99294166726997,4.747402845770132,385.79009307175875,0.5215276088542934,4042,66.03485663802104,12451,0.7032393411977763,0.3,0.0,0.8,0.5,20
320.97442619589856,11.291205419147342,0.5564555833314283,682.1584160667262,0.514736567553469,4359,61.58541482611838,12451,0.07363487639272735,0.3,0.0,0.8,1.0,3
581.3069855678477,20.449157471586002,0.980471479913054,667.3003581645899,0.5156056477582364,4118,64.846197092603,12451,0.1411624539989917,0.3,0.0,0.8,1.0,5
795.9236937537207,27.99892200338364,1.329043033040505,577.9457965972833,0.5158227848101266,4044,65.98666773753112,12451,0.1968159480103167,0.3,0.0,0.8,1.0,10
821.7434171214118,28.90720558181499,1.3719670597241593,577.9457965972833,0.5159328630503527,4042,66.03485663802104,12451,0.20330119176680153,0.3,0.0,0.8,1.0,20
-1858.2755738041014,-65.37022739749389,-3.2201108347049474,2064.9654814852984,0.5070422535211268,4359,61.58541482611838,12451,-0.42630777100346445,0.3,0.0,0.8,1.5,3
-1477.4430144321523,-51.973338713459384,-2.490522942322858,1880.522738758882,0.5086698043101313,4118,64.846197092603,12451,-0.35877683691892964,0.3,0.0,0.8,1.5,5
-1225.8263062462793,-43.12199197942899,-2.0457085447937615,1633.9343713980052,0.5091285296981499,4044,65.98666773753112,12451,-0.3031222320094657,0.3,0.0,0.8,1.5,10
-1199.0065828785882,-42.178530503640005,-2.000655461009783,1611.0748714666697,0.5092434930673801,4042,66.03485663802104,12451,-0.29663695766417325,0.3,0.0,0.8,1.5,20
-2729.9755738041026,-96.03480052415043,-4.729440647756765,2867.365481485002,0.5039123630672926,4359,61.58541482611838,12451,-0.6262848299619415,0.3,0.0,0.8,1.7,3
-2300.943014432153,-80.94233718747756,-3.87753455183959,2620.1227387586578,0.5061927173643795,4118,64.846197092603,12451,-0.5587525532860984,0.3,0.0,0.8,1.7,5
-2034.5263062462802,-71.57035757255407,-3.394274638239556,2318.0803524031307,0.5066942551119766,4044,65.98666773753112,12451,-0.5030975040173788,0.3,0.0,0.8,1.7,10
-2007.306582878589,-70.61282493782203,-3.348356772719064,2290.86062903544,0.5068109948917539,4042,66.03485663802104,12451,-0.49661221743656336,0.3,0.0,0.8,1.7,20
-4037.5255738041014,-142.03166021413514,-6.991490697781533,4070.9654814852984,0.4993479394887846,4359,61.58541482611838,12451,-0.9262504183996562,0.3,0.0,0.8,2.0,3
-3536.1930144321523,-124.39583489850476,-5.9560533024982165,3729.522738758882,0.5013623978201635,4118,64.846197092603,12451,-0.8587161278368509,0.3,0.0,0.8,2.0,5
-3247.5763062462793,-114.24290596224162,-5.4151964426659465,3408.5803524032817,0.5024342745861733,4044,65.98666773753112,12451,-0.803060412029248,0.3,0.0,0.8,2.0,10
-3219.7565828785882,-113.264266589095,-5.367967730321102,3380.7606290355907,0.5025541230844077,4042,66.03485663802104,12451,-0.796575107095148,0.3,0.0,0.8,2.0,20
-8396.025573804101,-295.3545258474176,-14.507657897428404,8409.503765537462,0.48291601460615546,4359,61.58541482611838,12451,-1.9261357131920398,0.3,0.0,0.8,3.0,3
-7653.693014432152,-269.2408272685955,-12.86052824823937,7667.171206165513,0.48637602179836514,4118,64.846197092603,12451,-1.8585947096726936,0.3,0.0,0.8,3.0,5
-7291.076306246279,-256.48473392786684,-12.128505531160823,7304.55449797964,0.4874634858812074,4044,65.98666773753112,12451,-1.802936772068813,0.3,0.0,0.8,3.0,10
-7261.256582878588,-255.43573876000494,-12.076794911690728,7274.7347746119485,0.4875942593043055,4042,66.03485663802104,12451,-1.7964514059570975,0.3,0.0,0.8,3.0,20
-10139.425573804101,-356.68367210073063,-17.50034309624962,10152.703765537359,0.47613458528951486,4359,61.58541482611838,12451,-2.3260898311089933,0.3,0.0,0.8,3.4,3
-9300.693014432152,-327.1788242166318,-15.608838045945141,9313.971206165113,0.47981174139212285,4118,64.846197092603,12451,-2.2585461424070306,0.3,0.0,0.8,3.4,5
-8908.47630624628,-313.381465114117,-14.800802882922083,8921.754497978998,0.48113437195715675,4044,65.98666773753112,12451,-2.202887316084639,0.3,0.0,0.8,3.4,10
-8877.856582878589,-312.304327628369,-14.747254298103575,8891.134774611302,0.48126976404767696,4042,66.03485663802104,12451,-2.1964019255018776,0.3,0.0,0.8,3.4,20
4537.900956675934,159.6338140730913,8.215897186330151,394.19093438982964,0.5303655241075238,4701,56.469359890771834,12451,0.965305457706006,0.3,0.3,0.8,0.0,3
4610.844466276991,162.1998133667434,8.236815102538042,369.42518427968025,0.529379157427938,4600,57.955184322544376,12451,1.002357492668911,0.3,0.3,0.8,0.0,5
4707.534512050974,165.6011658724863,8.3907924605637,369.42518427968025,0.5293955285674855,4579,58.19612882499398,12451,1.0280704328567316,0.3,0.3,0.8,0.0,10
4707.534512050974,165.6011658724863,8.3907924605637,369.42518427968025,0.5293955285674855,4579,58.19612882499398,12451,1.0280704328567316,0.3,0.3,0.8,0.0,20
2187.400956675934,76.94816633395384,3.9603311722465264,461.31844552094117,0.5214052055184184,4701,56.469359890771834,12451,0.465305457706006,0.3,0.3,0.8,0.5,3
2310.8444662769907,81.29064944416689,4.12786043674991,477.41141653293744,0.5209257206208425,4600,57.955184322544376,12451,0.502357492668911,0.3,0.3,0.8,0.5,5
2418.0345120509737,85.061369872165,4.309655692708585,449.8083649855107,0.520977090808722,4579,58.19612882499398,12451,0.5280704328567315,0.3,0.3,0.8,0.5,10
2418.0345120509737,85.061369872165,4.309655692708585,449.8083649855107,0.520977090808722,4579,58.19612882499398,12451,0.5280704328567315,0.3,0.3,0.8,0.5,20
-163.09904332406586,-5.737481405183587,-0.29522425473703956,984.1153913011658,0.5135827051628502,4701,56.469359890771834,12451,-0.03469454229399401,0.3,0.3,0.8,1.0,3
10.844466276990715,0.381485521590389,0.019365619538167952,842.1043657196569,0.5134423503325942,4600,57.955184322544376,12451,0.002357492668911025,0.3,0.3,0.8,1.0,5
128.53451205097372,4.521573871843747,0.22901491598769377,812.7595412267256,0.5135247032845708,4579,58.19612882499398,12451,0.02807043285673154,0.3,0.3,0.8,1.0,10
128.53451205097372,4.521573871843747,0.22901491598769377,812.7595412267256,0.5135247032845708,4579,58.19612882499398,12451,0.02807043285673154,0.3,0.3,0.8,1.0,20
-2513.599043324066,-88.42312914432101,-4.547667242403229,2954.659519677458,0.5046223865737448,4701,56.469359890771834,12451,-0.534694542293994,0.3,0.3,0.8,1.5,3
-2289.1555337230093,-80.52767840098612,-4.085649514891331,2767.6711229695356,0.5047117516629712,4600,57.955184322544376,12451,-0.497642507331089,0.3,0.3,0.8,1.5,5
-2160.9654879490263,-76.0182221284775,-3.848126207881751,2678.5099997533835,0.5051062655258074,4579,58.19612882499398,12451,-0.47192956714326845,0.3,0.3,0.8,1.5,10
-2160.9654879490263,-76.0182221284775,-3.848126207881751,2678.5099997533835,0.5051062655258074,4579,58.19612882499398,12451,-0.47192956714326845,0.3,0.3,0.8,1.5,20
-3453.799043324067,-121.49738823997602,-6.247080441581358,3799.1595196770327,0.5017778409899019,4701,56.469359890771834,12451,-0.7346945422939942,0.3,0.3,0.8,1.7,3
-3209.15553372301,-112.89134397001676,-5.726007483082403,3593.5711229691533,0.5022172949002217,4600,57.955184322544376,12451,-0.6976425073310891,0.3,0.3,0.8,1.7,5
-3076.7654879490274,-108.23414052860608,-5.477332646420458,3500.609999753027,0.5026221363510902,4579,58.19612882499398,12451,-0.6719295671432687,0.3,0.3,0.8,1.7,10
-3076.7654879490274,-108.23414052860608,-5.477332646420458,3500.609999753027,0.5026221363510902,4579,58.19612882499398,12451,-0.6719295671432687,0.3,0.3,0.8,1.7,20
-4864.099043324066,-171.10877688345846,-8.793909374276694,5065.909519677458,0.49623097710140807,4701,56.469359890771834,12451,-1.034694542293994,0.3,0.3,0.8,2.0,3
-4589.155533723009,-161.43684232356264,-8.18418046549521,4832.421122969536,0.4969512195121951,4600,57.955184322544376,12451,-0.997642507331089,0.3,0.3,0.8,2.0,5
-4450.465487949026,-156.55801812879878,-7.9187795734879876,4733.759999753383,0.49737786364890973,4579,58.19612882499398,12451,-0.9719295671432685,0.3,0.3,0.8,2.0,10
-4450.465487949026,-156.55801812879878,-7.9187795734879876,4733.759999753383,0.49737786364890973,4579,58.19612882499398,12451,-0.9719295671432685,0.3,0.3,0.8,2.0,20
-9565.099043324066,-336.4800723617333,-17.255571344523197,9564.03421194799,0.47831033992319727,4701,56.469359890771834,12451,-2.034694542293994,0.3,0.3,0.8,3.0,3
-9189.15553372301,-323.2551701687156,-16.349913832889914,9188.090702346934,0.47935144124168516,4600,57.955184322544376,12451,-1.997642507331089,0.3,0.3,0.8,3.0,5
-9029.465487949026,-317.6376101294413,-16.028813459479682,9028.40065657295,0.47985095224951696,4579,58.19612882499398,12451,-1.9719295671432684,0.3,0.3,0.8,3.0,10
-9029.465487949026,-317.6376101294413,-16.028813459479682,9028.40065657295,0.47985095224951696,4579,58.19612882499398,12451,-1.9719295671432684,0.3,0.3,0.8,3.0,20
-11445.499043324067,-402.62859055304324,-20.6244622568143,11444.234211948578,0.4697767031716683,4701,56.469359890771834,12451,-2.4346945422939945,0.3,0.3,0.8,3.4,3
-11029.15553372301,-387.98250130677684,-19.600368473479147,11027.890702347275,0.4708980044345898,4600,57.955184322544376,12451,-2.397642507331089,0.3,0.3,0.8,3.4,5
-10861.065487949025,-382.06944692969824,-19.257032835281755,10859.800656573048,0.4714325144907535,4579,58.19612882499398,12451,-2.371929567143268,0.3,0.3,0.8,3.4,10
-10861.065487949025,-382.06944692969824,-19.257032835281755,10859.800656573048,0.4714325144907535,4579,58.19612882499398,12451,-2.371929567143268,0.3,0.3,0.8,3.4,20
2654.881340374064,93.39314328839772,4.5155542964400075,734.737821332179,0.5101092553057893,2849,63.95470243353948,12451,0.9318642823355788,0.5,-1.0,1.0,0.0,3
1630.1322392842267,57.344624592923566,2.5347091589492337,1559.1850574580021,0.5103760665753714,2184,76.2428720584692,12451,0.7463975454598107,0.5,-1.0,1.0,0.0,5
2967.482515301672,104.38979533387939,4.304139938475926,1640.3201156334253,0.5142366446714273,1502,88.8523010199984,12451,1.975687426965161,0.5,-1.0,1.0,0.0,10
2094.7545714501175,73.68906130392351,2.9328745608077265,1240.0139615797088,0.5092040010086576,1084,95.55055818809734,12451,1.9324304164668982,0.5,-1.0,1.0,0.0,20
1230.6313403740642,43.29102297677617,2.0935270756860387,828.237821332179,0.5055883461007158,2849,63.95470243353948,12451,0.43195203242332897,0.5,-1.0,1.0,0.5,3
538.3822392842267,18.93915515271796,0.8372612029685598,1836.1850574580021,0.5068998209206784,2184,76.2428720584692,12451,0.2465120143242796,0.5,-1.0,1.0,0.5,5
2216.732515301672,77.97998889262969,3.215496970540597,1779.3201156334253,0.512067251197686,1502,88.8523010199984,12451,1.4758538717055072,0.5,-1.0,1.0,0.5,10
1553.0045714501175,54.63143541042097,2.174633059901956,1411.5139615797088,0.5074388501302849,1084,95.55055818809734,12451,1.432661043773171,0.5,-1.0,1.0,0.5,20
-193.61865962593583,-6.811097334845385,-0.3293734663876666,1233.3418484837166,0.5009418560843903,2849,63.95470243353948,12451,-0.06796021748892096,0.5,-1.0,1.0,1.0,3
-553.3677607157732,-19.466314287487645,-0.8605401456010195,2125.136375197675,0.5037395975982303,2184,76.2428720584692,12451,-0.2533735168112515,0.5,-1.0,1.0,1.0,5
1465.9825153016718,51.570182451379985,2.126363747089675,1918.3201156334253,0.5100786405134231,1502,88.8523010199984,12451,0.9760203164458534,0.5,-1.0,1.0,1.0,10
1011.2545714501175,35.573809516918445,1.4160373694098087,1583.0139615797088,0.5060099184668404,1084,95.55055818809734,12451,0.9328916710794442,0.5,-1.0,1.0,1.0,20
-1617.8686596259358,-56.913217646466954,-2.7515765414852003,2464.1975437506917,0.4966721085018209,2849,63.95470243353948,12451,-0.5678724674011709,0.5,-1.0,1.0,1.5,3
-1645.1177607157733,-57.87178372769326,-2.5577813748197396,2470.916218051221,0.4997366480564627,2184,76.2428720584692,12451,-0.7532590479467827,0.5,-1.0,1.0,1.5,5
715.2325153016718,25.160376010130292,1.0372115714854813,2113.8521329449723,0.5083612040133779,1502,88.8523010199984,12451,0.4761867611861996,0.5,-1.0,1.0,1.5,10
469.50457145011745,16.51618362341591,0.6573596767663915,1754.5139615797088,0.5044128771959318,1084,95.55055818809734,12451,0.4331222983857172,0.5,-1.0,1.0,1.5,20
-2187.5686596259366,-76.9540657711156,-3.7199109979269402,2983.9975437505545,0.49453723471053623,2849,63.95470243353948,12451,-0.7678373673660711,0.5,-1.0,1.0,1.7,3
-2081.8177607157736,-73.23397150377552,-3.236316647045628,2663.211274413733,0.4979458548404087,2184,76.2428720584692,12451,-0.9532132604009952,0.5,-1.0,1.0,1.7,5
414.93251530167134,14.596453433630396,0.6016509234798376,2232.9521329449717,0.5073668986712465,1502,88.8523010199984,12451,0.2762533390823378,0.5,-1.0,1.0,1.7,10
252.80457145011712,8.893133266014884,0.35392661914950074,1823.113961579717,0.5037404387660754,1084,95.55055818809734,12451,0.23321454930822613,0.5,-1.0,1.0,1.7,20
-3042.118659625936,-107.01533795808851,-5.171513933698848,3763.6975437506917,0.49127213361798316,2849,63.95470243353948,12451,-1.0677847173134207,0.5,-1.0,1.0,2.0,3
-2736.8677607157733,-96.27725316789886,-4.2535505307168116,3125.5195363934617,0.49657642473401453,2184,76.2428720584692,12451,-1.2531445790823137,0.5,-1.0,1.0,2.0,5
-35.51748469832819,-1.2494304311194078,-0.0514886015164292,2411.6021329449723,0.5062822019343759,1502,88.8523010199984,12451,-0.023646794073454186,0.5,-1.0,1.0,2.0,10
-72.24542854988255,-2.5414422700866237,-0.10112783635724946,1928.3651463584392,0.5030680003362192,1084,95.55055818809734,12451,-0.06664707430800973,0.5,-1.0,1.0,2.0,20
-5890.618659625936,-207.21957858133163,-9.998362012906718,6362.697543750692,0.48185357277408014,2849,63.95470243353948,12451,-2.0676092171379206,0.5,-1.0,1.0,3.0,3
-4920.367760715773,-173.08819204831008,-7.637047247543629,5216.519536393462,0.49078268197619296,2184,76.2428720584692,12451,-2.252915641353376,0.5,-1.0,1.0,3.0,5
-1537.0174846983282,-54.069043313618806,-2.2256569550330187,3007.410903124721,0.5015818494079364,1502,88.8523010199984,12451,-1.0233139045927617,0.5,-1.0,1.0,3.0,10
-1155.7454285498825,-40.656694057091684,-1.616446550634454,2560.3704779863474,0.4994536437757418,1084,95.55055818809734,12451,-1.0661858196954634,0.5,-1.0,1.0,3.0,20
-7030.018659625936,-247.30127483062887,-11.922053035898983,7402.297543750205,0.47733266356900667,2849,63.95470243353948,12451,-2.467539017067721,0.5,-1.0,1.0,3.4,3
-5793.767760715775,-203.81256760047458,-8.98617033693739,6066.8317570297195,0.48783314020857477,2184,76.2428720584692,12451,-2.6528240662618017,0.5,-1.0,1.0,3.4,5
-2137.6174846983286,-75.19688846661859,-3.093456988801014,3267.9837914344225,0.5000451956973696,1502,88.8523010199984,12451,-1.423180748800485,0.5,-1.0,1.0,3.4,10
-1589.1454285498826,-55.90279477189372,-2.221572553908568,2873.9704779863596,0.49836093132722536,1084,95.55055818809734,12451,-1.4660013178504452,0.5,-1.0,1.0,3.4,20
